0.0,0.0,0.0,-0.09340709447860718,-0.02611696720123291,-0.04047697179197485,-0.17380556464195251,-0.10132044553756714,-0.06505188487648184,-0.2408725917339325,-0.16544723510742188,-0.08686969570993597,-0.30469149351119995,-0.1906246542930603,-0.10846142612575704,-0.12016522884368896,-0.2970714867115021,-0.03483064986943418,-0.15444844961166382,-0.4265516400337219,-0.05818646915435011,-0.17189669609069824,-0.5029517710208893,-0.07823779575704748,-0.18276846408843994,-0.5677597522735596,-0.09420970224022085,-0.060252606868743896,-0.3178967237472534,-0.03929709039806539,-0.06721305847167969,-0.46687403321266174,-0.05704708539127523,-0.06932663917541504,-0.5588831603527069,-0.07526404552339727,-0.0679979920387268,-0.6319406926631927,-0.09009871773599798,-0.003587007522583008,-0.307354211807251,-0.04947854347705061,0.005188584327697754,-0.44238731265068054,-0.07310386888860876,0.010166585445404053,-0.5231389105319977,-0.09205327324747259,0.013385415077209473,-0.5919045209884644,-0.10672182731508428,0.04920893907546997,-0.27161699533462524,-0.06330005221246893,0.0838356614112854,-0.3580799400806427,-0.08709319077610189,0.10616105794906616,-0.41535088419914246,-0.09832886748193914,0.1240876317024231,-0.46833422780036926,-0.10636326067327673,open_palm
0.0,0.0,0.0,-0.09356242418289185,-0.02500396966934204,-0.039704935721658785,-0.1748361885547638,-0.09958779811859131,-0.06293740319421204,-0.24086883664131165,-0.16283565759658813,-0.08339669751336487,-0.3033217191696167,-0.18668735027313232,-0.10367300557305725,-0.12287777662277222,-0.29446709156036377,-0.03397646369745644,-0.1574646234512329,-0.42338407039642334,-0.0560456086914769,-0.17507332563400269,-0.49870243668556213,-0.07516112374474915,-0.18584975600242615,-0.5627312958240509,-0.09040748523881348,-0.06261885166168213,-0.3155098557472229,-0.03776731910517128,-0.06865453720092773,-0.46484535932540894,-0.05418807836582573,-0.07041871547698975,-0.5563625693321228,-0.07177641438653382,-0.0689924955368042,-0.6281920075416565,-0.08625585781743439,-0.005689561367034912,-0.30665361881256104,-0.047170555315517504,0.002988159656524658,-0.4397484064102173,-0.06984702693631561,0.008345246315002441,-0.5197789669036865,-0.08915720330884369,0.012114644050598145,-0.5872457027435303,-0.10394994365384491,0.04719752073287964,-0.27413466572761536,-0.060103250763916094,0.08129632472991943,-0.3622162342071533,-0.08340149568726929,0.1049770712852478,-0.4192157983779907,-0.09493700610806854,0.12462276220321655,-0.4710506796836853,-0.10308262156655701,open_palm
0.0,0.0,0.0,-0.09358799457550049,-0.025734245777130127,-0.038275657992585366,-0.17447566986083984,-0.1015360951423645,-0.061790256600602333,-0.2412969470024109,-0.16601192951202393,-0.08299897874496764,-0.30398398637771606,-0.19036579132080078,-0.10407520348928756,-0.11997562646865845,-0.29584938287734985,-0.03334500158928222,-0.15197399258613586,-0.42430579662323,-0.05672899897001571,-0.1678714156150818,-0.5008820593357086,-0.0765555154790718,-0.17844653129577637,-0.56498783826828,-0.09203407431743926,-0.06041550636291504,-0.31697437167167664,-0.03860781232617683,-0.06560641527175903,-0.46664959192276,-0.05591387937568015,-0.06890034675598145,-0.5578591227531433,-0.0728088792671997,-0.07032394409179688,-0.6299275755882263,-0.08637231106661147,-0.0038428306579589844,-0.3079708516597748,-0.049515965234263604,0.0048539042472839355,-0.44315165281295776,-0.0725567590703804,0.007749438285827637,-0.5237481594085693,-0.09021801764868087,0.0083540678024292,-0.5918959379196167,-0.10365540797613448,0.04900014400482178,-0.27381861209869385,-0.0639803361406166,0.08421832323074341,-0.3630947768688202,-0.08709831799171752,0.10694175958633423,-0.42171597480773926,-0.09766442592047042,0.12489938735961914,-0.4756543040275574,-0.10496614391706771,open_palm
0.0,0.0,0.0,-0.09380525350570679,-0.026501178741455078,-0.04013525034304166,-0.17386963963508606,-0.09954279661178589,-0.06470904584045911,-0.23920148611068726,-0.16256070137023926,-0.08652027036066556,-0.3010178208351135,-0.1882253885269165,-0.1081937038433125,-0.12053370475769043,-0.29189997911453247,-0.03660643185492063,-0.15426665544509888,-0.4228407144546509,-0.06025473858232999,-0.1713923215866089,-0.4998968839645386,-0.08007843877192045,-0.1818810999393463,-0.5655972361564636,-0.09551993097181821,-0.0609130859375,-0.3122270405292511,-0.040456619961219076,-0.06641572713851929,-0.4627707004547119,-0.058044069362836126,-0.06825298070907593,-0.5540572106838226,-0.07609936679716611,-0.0673666000366211,-0.6274282932281494,-0.090817824853616,-0.004624843597412109,-0.3037518560886383,-0.04974017004485631,0.002362966537475586,-0.43711596727371216,-0.07219588096256757,0.007030844688415527,-0.5178914964199066,-0.09093715335245633,0.010151028633117676,-0.5860032141208649,-0.10541084493513608,0.04798626899719238,-0.2721550166606903,-0.06266885335560346,0.08061236143112183,-0.3617020547389984,-0.08444902385588193,0.10337215662002563,-0.4188636541366577,-0.09487266178246045,0.12250900268554688,-0.4698899984359741,-0.10241147215481305,open_palm
0.0,0.0,0.0,-0.09388142824172974,-0.02485191822052002,-0.03979882980638649,-0.17350366711616516,-0.09936559200286865,-0.06332112113886978,-0.23801255226135254,-0.16395413875579834,-0.08401303003483918,-0.29874998331069946,-0.1889636516571045,-0.10452016453200486,-0.1200559139251709,-0.29198789596557617,-0.03485605130845215,-0.15487250685691833,-0.42294955253601074,-0.057343818349181674,-0.17132240533828735,-0.5006035566329956,-0.07645253102236893,-0.18112462759017944,-0.5654082000255585,-0.09146488468104508,-0.0601726770401001,-0.3120754063129425,-0.038705714148818515,-0.06564831733703613,-0.4611259400844574,-0.05628196532779839,-0.069202721118927,-0.5520076751708984,-0.07471364001685288,-0.07009392976760864,-0.6239749193191528,-0.08951658765727188,-0.003967881202697754,-0.30339518189430237,-0.0480124094610801,0.004552364349365234,-0.4351019263267517,-0.07131957272940781,0.008032560348510742,-0.5150185227394104,-0.09152132282906678,0.00986945629119873,-0.5831300020217896,-0.10680231462174561,0.04812425374984741,-0.2713185250759125,-0.06078733141475823,0.0823168158531189,-0.3592201769351959,-0.08442755798751023,0.10559773445129395,-0.41658806800842285,-0.09664566080027726,0.125105619430542,-0.4694533348083496,-0.10520866523438599,open_palm
0.0,0.0,0.0,-0.09429150819778442,-0.024223685264587402,-0.03908501842010992,-0.1741887629032135,-0.09870731830596924,-0.06184993588317411,-0.23893028497695923,-0.16319119930267334,-0.08181898199904936,-0.2997736930847168,-0.19041979312896729,-0.10165024452794569,-0.12018251419067383,-0.2910219728946686,-0.033561154240260294,-0.15404942631721497,-0.4199870824813843,-0.055363270425687006,-0.16976267099380493,-0.49582386016845703,-0.07421380930531996,-0.17934399843215942,-0.5602219104766846,-0.08921422713387983,-0.06010478734970093,-0.3117147982120514,-0.03774425291408079,-0.06621533632278442,-0.46056151390075684,-0.0545506952046253,-0.06931203603744507,-0.5520190000534058,-0.07286240064490812,-0.06953763961791992,-0.6242945492267609,-0.08777625762809294,-0.004228055477142334,-0.3026455342769623,-0.047382074379811456,0.004999756813049316,-0.43445125222206116,-0.07030206077683943,0.008584260940551758,-0.5143573582172394,-0.09053899251807707,0.010569334030151367,-0.5822997093200684,-0.10598965638268965,0.0472186803817749,-0.270026832818985,-0.06041652985800283,0.08129650354385376,-0.35727089643478394,-0.08408682697404402,0.10429847240447998,-0.4142754077911377,-0.09636425130952375,0.1234520673751831,-0.46661099791526794,-0.10503455155480879,open_palm
0.0,0.0,0.0,-0.09380841255187988,-0.025022029876708984,-0.038911478050636106,-0.17395350337028503,-0.09920477867126465,-0.06219946352450734,-0.23939967155456543,-0.16357117891311646,-0.08273455260007267,-0.30038344860076904,-0.19073182344436646,-0.10328873751370793,-0.11973357200622559,-0.29091349244117737,-0.03498508913128262,-0.15342554450035095,-0.42046496272087097,-0.058299226143049054,-0.16905933618545532,-0.49725186824798584,-0.07819867638556843,-0.1790497601032257,-0.5625715851783752,-0.09386570511071568,-0.05986499786376953,-0.3112892210483551,-0.039625444837497525,-0.06657779216766357,-0.45969367027282715,-0.0579268573006857,-0.07067209482192993,-0.5508100688457489,-0.07697938142030125,-0.07229256629943848,-0.6237312853336334,-0.09232924638001805,-0.004069387912750244,-0.30182206630706787,-0.049636689402746015,0.00444793701171875,-0.43411481380462646,-0.07357816157548314,0.007549941539764404,-0.5147634148597717,-0.09386212883202916,0.009001672267913818,-0.5837947130203247,-0.1092569207927454,0.04717564582824707,-0.2683751881122589,-0.06297861544101124,0.08027350902557373,-0.3568127751350403,-0.08708800134866124,0.10292917490005493,-0.41427552700042725,-0.09916112331359273,0.12191134691238403,-0.4675208330154419,-0.10767561701743489,open_palm
0.0,0.0,0.0,-0.0936744213104248,-0.024700820446014404,-0.03932794574882337,-0.17276442050933838,-0.09803414344787598,-0.06235488150502988,-0.2371441125869751,-0.163457453250885,-0.08265830222751447,-0.2974565625190735,-0.19137442111968994,-0.10287590716268369,-0.11964309215545654,-0.2901788353919983,-0.033306952754514896,-0.15364807844161987,-0.418304979801178,-0.05585936103250333,-0.1699013113975525,-0.49514371156692505,-0.07541065309430905,-0.18021667003631592,-0.5604008138179779,-0.09092916194583722,-0.060362935066223145,-0.3105336129665375,-0.03750764597441503,-0.06636881828308105,-0.4580739736557007,-0.054907344470279895,-0.07020735740661621,-0.5486729145050049,-0.07332998905565091,-0.07159000635147095,-0.621163934469223,-0.08824903164293119,-0.005262792110443115,-0.30114230513572693,-0.04729961250211545,0.004088759422302246,-0.43234360218048096,-0.07046761010076352,0.007125377655029297,-0.5125537216663361,-0.0905652010836775,0.00842893123626709,-0.5814843773841858,-0.1059223154583151,0.045567095279693604,-0.2681847810745239,-0.06057405490662404,0.08011394739151001,-0.3549235463142395,-0.08421428147937604,0.10303133726119995,-0.4121018052101135,-0.09647713992978879,0.12220263481140137,-0.46538689732551575,-0.10519451294328519,open_palm
0.0,0.0,0.0,-0.09252291917800903,-0.026797592639923096,-0.03828078297533466,-0.17074847221374512,-0.0996694564819336,-0.06064545152344181,-0.23373210430145264,-0.16344553232192993,-0.08034230557836963,-0.29278504848480225,-0.18880009651184082,-0.10012709138550235,-0.11706274747848511,-0.28866901993751526,-0.03454234612740947,-0.15035927295684814,-0.4166874587535858,-0.05741751355685665,-0.1661161184310913,-0.4936288297176361,-0.07708564189829303,-0.1757083237171173,-0.559058666229248,-0.0925377884284444,-0.058044254779815674,-0.30825695395469666,-0.03878185687221958,-0.06311100721359253,-0.45470380783081055,-0.0564056986347623,-0.06689608097076416,-0.5444428324699402,-0.07492270109810306,-0.06836462020874023,-0.6162134408950806,-0.08991564599432422,-0.0030162930488586426,-0.2991050183773041,-0.048347184188742176,0.007337331771850586,-0.42896291613578796,-0.07140277860321476,0.010680437088012695,-0.5086624324321747,-0.09174512860931827,0.011908113956451416,-0.5771300196647644,-0.10719163504995777,0.047717273235321045,-0.2671428322792053,-0.061263924218792454,0.08271610736846924,-0.35407188534736633,-0.08446276722111179,0.1055263876914978,-0.4110795855522156,-0.09672771928467228,0.12458759546279907,-0.4639788269996643,-0.10543498931087925,open_palm
0.0,0.0,0.0,-0.09365278482437134,-0.026498794555664062,-0.039050626472203476,-0.17150995135307312,-0.09875375032424927,-0.06215796516892169,-0.23461002111434937,-0.16283893585205078,-0.0824853246068642,-0.293876975774765,-0.18897706270217896,-0.10266888038870547,-0.11800962686538696,-0.28936898708343506,-0.033422267899481994,-0.1510271430015564,-0.41765129566192627,-0.055405146346060974,-0.16668879985809326,-0.4943769574165344,-0.07463794843909,-0.17597103118896484,-0.5594123005867004,-0.08987234430071567,-0.058440566062927246,-0.30904969573020935,-0.03740003229734157,-0.0642012357711792,-0.45545944571495056,-0.05410556019899104,-0.06775575876235962,-0.5459795296192169,-0.07266969130989764,-0.06840091943740845,-0.6180320084095001,-0.08782508866545413,-0.0030278563499450684,-0.29973548650741577,-0.046820866779057724,0.006900370121002197,-0.4298100173473358,-0.06907569514271472,0.010534286499023438,-0.5092430114746094,-0.08973838286158298,0.012523174285888672,-0.5766851007938385,-0.10559435086008762,0.047595083713531494,-0.26735803484916687,-0.05969127909895633,0.08199083805084229,-0.3535705804824829,-0.0826911766981766,0.10498279333114624,-0.4104471206665039,-0.09534032540079806,0.12468832731246948,-0.4626905918121338,-0.10433272914644931,open_palm
